channelId,videoId,title,publishedAt,url
UClSSeOSc-asHZDT6AelN96A,DN1Lf0_N9Rg,The Power of Parenting,2025-06-16T03:18:02Z,https://www.youtube.com/watch?v=DN1Lf0_N9Rg
UClSSeOSc-asHZDT6AelN96A,o57tlfdgUrs,Be Led by the Spirit,2025-06-09T03:31:39Z,https://www.youtube.com/watch?v=o57tlfdgUrs
UClSSeOSc-asHZDT6AelN96A,DBSRngrqG-E,Dealing with Discouragement,2025-06-01T15:39:25Z,https://www.youtube.com/watch?v=DBSRngrqG-E
UClSSeOSc-asHZDT6AelN96A,M7HOQbDujcY,Taking Care of the Temple,2025-05-26T03:08:34Z,https://www.youtube.com/watch?v=M7HOQbDujcY
UClSSeOSc-asHZDT6AelN96A,4lDguyHlxRA,128th Church Anniversary - Guest Speaker Dr. Thomas Farrow,2025-05-19T03:44:55Z,https://www.youtube.com/watch?v=4lDguyHlxRA
UClSSeOSc-asHZDT6AelN96A,5lJKLxBMaGs,Spring Revival 2025 - Dr. Jerry Carter,2025-05-15T00:44:55Z,https://www.youtube.com/watch?v=5lJKLxBMaGs
UClSSeOSc-asHZDT6AelN96A,7lqXEM0A_KM,Spring Revival 2025 - Dr. Jerry Carter,2025-05-14T12:23:03Z,https://www.youtube.com/watch?v=7lqXEM0A_KM
UClSSeOSc-asHZDT6AelN96A,_KrfF-ngx9I,Living in the Peace of God,2025-05-12T03:05:20Z,https://www.youtube.com/watch?v=_KrfF-ngx9I
UClSSeOSc-asHZDT6AelN96A,VaFaYnIkwSg,Spiritual Foundations for Better Relationships,2025-05-04T15:36:40Z,https://www.youtube.com/watch?v=VaFaYnIkwSg
UCd67xY26_aBJNLwq_5tHhZA,IaZIELkut48,11:00 AM Worship Service,2025-10-06T07:31:24Z,https://www.youtube.com/watch?v=IaZIELkut48
UCd67xY26_aBJNLwq_5tHhZA,iTcwM8OanCw,9:30 AM Worship Service,2025-10-06T05:58:18Z,https://www.youtube.com/watch?v=iTcwM8OanCw
UCd67xY26_aBJNLwq_5tHhZA,EPkWmUYkCsQ,Life Groups Emphasis | Kids,2025-10-05T19:45:00Z,https://www.youtube.com/watch?v=EPkWmUYkCsQ
UCd67xY26_aBJNLwq_5tHhZA,4KiXUxTHfRs,8:00 AM Worship Service,2025-10-05T16:28:56Z,https://www.youtube.com/watch?v=4KiXUxTHfRs
UCd67xY26_aBJNLwq_5tHhZA,IK9T-J2FBQc,"Q&amp;A with Pastor Matthew Spradlin - September 28, 2025",2025-10-03T21:42:46Z,https://www.youtube.com/watch?v=IK9T-J2FBQc
UCd67xY26_aBJNLwq_5tHhZA,42vYY2YC-y8,National Sanctity of Human Life Day,2025-01-19T20:45:00Z,https://www.youtube.com/watch?v=42vYY2YC-y8
UCd67xY26_aBJNLwq_5tHhZA,lI81iiVpBtE,June 9 9:30 (2024),2024-06-09T17:54:34Z,https://www.youtube.com/watch?v=lI81iiVpBtE
UCd67xY26_aBJNLwq_5tHhZA,EYId-8vIPFc,"God&#39;s Holiness, God&#39;s Love",2024-03-27T17:51:15Z,https://www.youtube.com/watch?v=EYId-8vIPFc
UCd67xY26_aBJNLwq_5tHhZA,TYCnL7UEoos,"August 20, 11:00 AM (2023)",2023-08-21T07:34:08Z,https://www.youtube.com/watch?v=TYCnL7UEoos
UCd67xY26_aBJNLwq_5tHhZA,HkBRfSItMR8,Old Testament Survey: Episode 5 | TONIGHT!,2023-07-13T22:26:26Z,https://www.youtube.com/watch?v=HkBRfSItMR8
UCo3CFbm8LNGz2-e_gK8OEWA,VtD7c0NXxAw,"27th Sunday of Ordinary Time, 10/5/25, 11 am Mass",2025-10-06T04:30:36Z,https://www.youtube.com/watch?v=VtD7c0NXxAw
UCo3CFbm8LNGz2-e_gK8OEWA,mZINFOxiFyg,"Foundations of Faith: Behold The Lamb of God! (Sept. 27-28, 2025)",2025-09-29T13:00:06Z,https://www.youtube.com/watch?v=mZINFOxiFyg
UCo3CFbm8LNGz2-e_gK8OEWA,Kjtrv8uWRnY,"26th Sunday of Ordinary Time, 9/28/25, 11 am Mass",2025-09-29T04:11:29Z,https://www.youtube.com/watch?v=Kjtrv8uWRnY
UCo3CFbm8LNGz2-e_gK8OEWA,FTPkqbxff9E,"Foundations of Faith: Agnus Dei (September 20-21, 2025)",2025-09-22T18:33:50Z,https://www.youtube.com/watch?v=FTPkqbxff9E
UCo3CFbm8LNGz2-e_gK8OEWA,AojBwVYfDx4,"Feast of St. Matthew &amp; 25th Sunday of Ordinary Time, 9/21/25, 11 am Mass",2025-09-22T04:18:32Z,https://www.youtube.com/watch?v=AojBwVYfDx4
UCo3CFbm8LNGz2-e_gK8OEWA,suO9ALGvBp4,"22nd Friday of Ordinary Time Mass &amp; First Friday Holy Hour, 9/5/25",2025-09-06T02:32:01Z,https://www.youtube.com/watch?v=suO9ALGvBp4
UCo3CFbm8LNGz2-e_gK8OEWA,aVJrPkKH0ro,"21st Sunday of Ordinary Time,  11 am Mass, 8/24/25",2025-08-25T04:24:36Z,https://www.youtube.com/watch?v=aVJrPkKH0ro
UCo3CFbm8LNGz2-e_gK8OEWA,XL2ULeL3ufU,"Memorial of the Queenship of the Blessed Virgin Mary (8/22/25, Morning Mass)",2025-08-23T01:22:28Z,https://www.youtube.com/watch?v=XL2ULeL3ufU
UCo3CFbm8LNGz2-e_gK8OEWA,acbD6XOPlw4,"19th Tuesday of Ordinary Time, Morning Mass, 8/12/25",2025-08-13T01:13:49Z,https://www.youtube.com/watch?v=acbD6XOPlw4
UCo3CFbm8LNGz2-e_gK8OEWA,mRB5mqpseR4,"19th Sunday of Ordinary Time,  11 am Mass, 8/10/25",2025-08-11T04:35:17Z,https://www.youtube.com/watch?v=mRB5mqpseR4
UCo3CFbm8LNGz2-e_gK8OEWA,Uz8ZYZIj2yM,"Memorial of St. Dominic, 8/8/25, Morning Mass",2025-08-09T01:00:36Z,https://www.youtube.com/watch?v=Uz8ZYZIj2yM
UCo3CFbm8LNGz2-e_gK8OEWA,Pt6edkdimKA,"18th Tuesday of Ordinary Time, Morning Mass, 8/5/25",2025-08-06T01:14:57Z,https://www.youtube.com/watch?v=Pt6edkdimKA
UCo3CFbm8LNGz2-e_gK8OEWA,vTGQrGFdDbs,"Memorial of Sts. Martha, Mary, and Lazarus, Morning Mass, 7/29/25",2025-07-30T01:10:55Z,https://www.youtube.com/watch?v=vTGQrGFdDbs
UCo3CFbm8LNGz2-e_gK8OEWA,XA9XIHQgpbY,"Feast of St. Mary Magdalene,  8:30 am Mass, 7/22/25",2025-07-23T01:23:25Z,https://www.youtube.com/watch?v=XA9XIHQgpbY
UCo3CFbm8LNGz2-e_gK8OEWA,PUKI5AzibjI,"16th Sunday of Ordinary Time,  11 am Mass, 7/20/25",2025-07-21T04:27:13Z,https://www.youtube.com/watch?v=PUKI5AzibjI
UCo3CFbm8LNGz2-e_gK8OEWA,7b_YWmoKa8g,A Look Back 2025 VBS,2025-07-19T19:52:04Z,https://www.youtube.com/watch?v=7b_YWmoKa8g
UCo3CFbm8LNGz2-e_gK8OEWA,SaPa2pq55rA,"Foundations of Faith: Eucharistic Prayer 1, Highlights (June 21-22, 2025)",2025-07-12T15:15:31Z,https://www.youtube.com/watch?v=SaPa2pq55rA
UCo3CFbm8LNGz2-e_gK8OEWA,LCLUj63yiqE,Camp Covecrest-A Look Back (2023 &amp; 2024),2025-07-11T22:30:44Z,https://www.youtube.com/watch?v=LCLUj63yiqE
UCo3CFbm8LNGz2-e_gK8OEWA,xyN1YbWp1PQ,"14th Tuesday of Ordinary Time, Morning Mass, 7/8/25",2025-07-09T01:10:58Z,https://www.youtube.com/watch?v=xyN1YbWp1PQ
UCo3CFbm8LNGz2-e_gK8OEWA,IF-N0v6_suI,"The Solemnity of Sts. Peter &amp; Paul, Apostles,  11 am Mass, 6/29/25",2025-06-30T04:24:58Z,https://www.youtube.com/watch?v=IF-N0v6_suI
UCo3CFbm8LNGz2-e_gK8OEWA,WOkSf17j19g,"11th Friday of Ordinary Time, Morning Mass, 6/20/25",2025-06-21T01:18:54Z,https://www.youtube.com/watch?v=WOkSf17j19g
UCo3CFbm8LNGz2-e_gK8OEWA,cJt5hkD6f-U,"10th Tuesday of Ordinary Time, Morning Mass, 6/10/25",2025-06-11T01:14:12Z,https://www.youtube.com/watch?v=cJt5hkD6f-U
UCo3CFbm8LNGz2-e_gK8OEWA,bWJvkyOxIpc,"Friday of the Seventh Week of Easter &amp; First Friday, Morning Mass, 6/6/25",2025-06-07T02:11:51Z,https://www.youtube.com/watch?v=bWJvkyOxIpc
UCo3CFbm8LNGz2-e_gK8OEWA,gL2KZyygiNA,Foundations of Faith: Parishioners Attend Pope Leo&#39;s Election (May 30-June 1),2025-06-03T20:03:28Z,https://www.youtube.com/watch?v=gL2KZyygiNA
UCo3CFbm8LNGz2-e_gK8OEWA,Y6kqHrOcxqA,"Ascension of the Lord,  11 am Mass, 6/1/25",2025-06-02T04:38:47Z,https://www.youtube.com/watch?v=Y6kqHrOcxqA
UCo3CFbm8LNGz2-e_gK8OEWA,XpKFqjkSbhw,"Fifth Tuesday of Easter, Morning Mass, 5/20/25",2025-05-21T01:12:50Z,https://www.youtube.com/watch?v=XpKFqjkSbhw
UCo3CFbm8LNGz2-e_gK8OEWA,ZJ35v6K9LFM,"Foundations of Faith: Eucharistic Prayer II, Part I (May 17-18, 2025)",2025-05-19T13:00:06Z,https://www.youtube.com/watch?v=ZJ35v6K9LFM
UCo3CFbm8LNGz2-e_gK8OEWA,Ne3R6NdZWXA,Funeral Mass of  Jeanne A. Cole (5/15/25),2025-05-16T04:09:54Z,https://www.youtube.com/watch?v=Ne3R6NdZWXA
UCo3CFbm8LNGz2-e_gK8OEWA,FM9OPBKJDhA,"Memorial of Our Lady of Fatima &amp; Tuesday in the Fourth Week of Easter, Morning Mass, 5/13/25",2025-05-14T01:15:26Z,https://www.youtube.com/watch?v=FM9OPBKJDhA
UCo3CFbm8LNGz2-e_gK8OEWA,l377BVzZXe0,"Friday in the Third of Easter, Morning Mass, 5/9/25",2025-05-10T01:18:28Z,https://www.youtube.com/watch?v=l377BVzZXe0
UCinC-xGhsCRGC5uB83l6AVQ,iKTwB5NzSj0,"27TH SUNDAY IN ORDINARY TIME, YEAR C",2025-10-05T21:06:00Z,https://www.youtube.com/watch?v=iKTwB5NzSj0
UCinC-xGhsCRGC5uB83l6AVQ,YwITcZHEUZw,"26TH SUNDAY IN  ORDINARY TIME, YEAR C",2025-09-28T21:13:06Z,https://www.youtube.com/watch?v=YwITcZHEUZw
UCinC-xGhsCRGC5uB83l6AVQ,hjLkS2CoPpA,25TH SUNDAY IN ORDINARY TIME YEAR C,2025-09-21T21:23:30Z,https://www.youtube.com/watch?v=hjLkS2CoPpA
UCinC-xGhsCRGC5uB83l6AVQ,s6lHY3BNfUo,FEAST OF THE EXALTATION OF THE CROSS,2025-09-14T20:51:03Z,https://www.youtube.com/watch?v=s6lHY3BNfUo
UCinC-xGhsCRGC5uB83l6AVQ,cFXE97FBaxI,LITURGY OF SONGS/REQUIEM MASS FOR LATE DR. MRS. NGOBA S. BESTMAN (Nee Ikpo Douglas) (1950-2025),2025-09-12T00:34:26Z,https://www.youtube.com/watch?v=cFXE97FBaxI
UCinC-xGhsCRGC5uB83l6AVQ,4Merc0MMVLk,"23RD SUNDAY IN ORDINARY TIME, YEAR C",2025-09-07T23:11:19Z,https://www.youtube.com/watch?v=4Merc0MMVLk
UCinC-xGhsCRGC5uB83l6AVQ,lpUwH5hAWt8,1ST FRIDAY ADORATION,2025-09-06T07:56:47Z,https://www.youtube.com/watch?v=lpUwH5hAWt8
UCinC-xGhsCRGC5uB83l6AVQ,1l79EGu5JfM,"TWENTY-SECOND  SUNDAY IN ORDINARY TIME, YEAR C",2025-08-31T21:03:25Z,https://www.youtube.com/watch?v=1l79EGu5JfM
UCinC-xGhsCRGC5uB83l6AVQ,VUM8ILbA-O8,"21ST SUNDAY IN ORDINARY TIME, YEAR C",2025-08-24T23:08:38Z,https://www.youtube.com/watch?v=VUM8ILbA-O8
UCinC-xGhsCRGC5uB83l6AVQ,VJKk1uF2FuI,"20TH SUNDAY IN ORDINARY TIME, YEAR C",2025-08-17T21:50:40Z,https://www.youtube.com/watch?v=VJKk1uF2FuI
UCinC-xGhsCRGC5uB83l6AVQ,zf_-zYKzAu4,LITURGY OF L SONGS//REQUIEM MASS FOR LATE MR. RAPHAE NWANONYE ENWELUZO,2025-08-15T07:05:40Z,https://www.youtube.com/watch?v=zf_-zYKzAu4
UCinC-xGhsCRGC5uB83l6AVQ,qn_gBomml2c,"19TH SUNDAY IN  ORDINARY TIME, YEAR C",2025-08-10T07:14:04Z,https://www.youtube.com/watch?v=qn_gBomml2c
UCinC-xGhsCRGC5uB83l6AVQ,Ml2fNxXi2qE,"18TH SUNDAY IN ORDINARY TIME, YEAR C",2025-08-03T20:58:37Z,https://www.youtube.com/watch?v=Ml2fNxXi2qE
UCinC-xGhsCRGC5uB83l6AVQ,S8X855vwTCg,1ST SATURDAY OF AUGUST \\ FAMILY MASS,2025-08-02T20:43:20Z,https://www.youtube.com/watch?v=S8X855vwTCg
UCinC-xGhsCRGC5uB83l6AVQ,-Kd6VdMeDpo,"17TH SUNDAY IN ORDINARY TIME,YEAR C",2025-07-27T21:36:00Z,https://www.youtube.com/watch?v=-Kd6VdMeDpo
UCinC-xGhsCRGC5uB83l6AVQ,gkOH_uA2Gvk,"16TH SUNDAY IN ORDINARY TIME, YEAR C",2025-07-20T21:09:27Z,https://www.youtube.com/watch?v=gkOH_uA2Gvk
UCinC-xGhsCRGC5uB83l6AVQ,QnKnrCOndog,"15TH SUNDAY IN ORDINARY TIME, YEAR C",2025-07-13T21:07:07Z,https://www.youtube.com/watch?v=QnKnrCOndog
UCinC-xGhsCRGC5uB83l6AVQ,kbVN6Z_ajiI,"14TH SUNDSAY IN ORDINARY TIME, YEAR C",2025-07-06T21:21:39Z,https://www.youtube.com/watch?v=kbVN6Z_ajiI
UCinC-xGhsCRGC5uB83l6AVQ,0mFZMM9H38c,1ST SATURDAY OF JULY//FAMILY MASS,2025-07-05T20:38:52Z,https://www.youtube.com/watch?v=0mFZMM9H38c
UCinC-xGhsCRGC5uB83l6AVQ,GYycA3DV8pA,SS. PETER AND PAUL  (SOLEMNITY) YEAR (C)  2025,2025-06-29T21:14:00Z,https://www.youtube.com/watch?v=GYycA3DV8pA
UCinC-xGhsCRGC5uB83l6AVQ,DQ94sHTeWsc,MOST HOLY BODY AND BLOOD OF CHRIST (CORPUS CHRISTI) YEAR (C),2025-06-22T21:03:02Z,https://www.youtube.com/watch?v=DQ94sHTeWsc
UCinC-xGhsCRGC5uB83l6AVQ,Ys1b-6rOAzk,SOLEMNITY OF THE MOST HOLY TRINITY (C),2025-06-15T21:03:02Z,https://www.youtube.com/watch?v=Ys1b-6rOAzk
UCinC-xGhsCRGC5uB83l6AVQ,9NJDZbEsFqA,PENTECOST SUNDAY (SOLEMNITY),2025-06-08T21:26:32Z,https://www.youtube.com/watch?v=9NJDZbEsFqA
UCinC-xGhsCRGC5uB83l6AVQ,RLWZw006OQA,1ST SATURDAY OF JUNE/FAMILY MASS,2025-06-07T20:37:55Z,https://www.youtube.com/watch?v=RLWZw006OQA
UCinC-xGhsCRGC5uB83l6AVQ,NIWwI8Oi8fU,2025 PENTECOST NOVENA DAY 9 // RUMUKURUSHI DENARY GRAND FINALE,2025-06-07T13:12:52Z,https://www.youtube.com/watch?v=NIWwI8Oi8fU
UCinC-xGhsCRGC5uB83l6AVQ,K6n79CsmIvM,"7TH SUNDAY OF EASTER, YEAR C",2025-06-01T21:04:07Z,https://www.youtube.com/watch?v=K6n79CsmIvM
UCinC-xGhsCRGC5uB83l6AVQ,6aFyAfsNqGc,"6TH SUNDAY OF EASTER, YEAR C",2025-05-25T21:13:23Z,https://www.youtube.com/watch?v=6aFyAfsNqGc
UCinC-xGhsCRGC5uB83l6AVQ,3_15ZBFgIIM,"5TH SUNDAY OF EASTER, YEAR C",2025-05-18T20:48:42Z,https://www.youtube.com/watch?v=3_15ZBFgIIM
UCinC-xGhsCRGC5uB83l6AVQ,5X0Zw7-0jKY,4TH SUNDAY OF EASTER YEAR C (GOOD SHEPHERD SUNDAY),2025-05-11T20:51:45Z,https://www.youtube.com/watch?v=5X0Zw7-0jKY
UCinC-xGhsCRGC5uB83l6AVQ,5EhVxEYSXkg,"3RD SUNDAY OF EASTER, YEAR C",2025-05-04T20:03:34Z,https://www.youtube.com/watch?v=5EhVxEYSXkg
UChGkX_7es25DpQRLGKRbgVg,elcJhfSKBWQ,—Be An Agent Of Mercy—,2025-10-06T12:45:46Z,https://www.youtube.com/watch?v=elcJhfSKBWQ
UChGkX_7es25DpQRLGKRbgVg,-cwTDAe9obY,Monday of the Twenty-seventh Week in Ordinary Time,2025-10-06T12:40:36Z,https://www.youtube.com/watch?v=-cwTDAe9obY
UChGkX_7es25DpQRLGKRbgVg,bPX8WuI4x5Y,Twenty-seventh Sunday in Ordinary Time,2025-10-05T14:13:19Z,https://www.youtube.com/watch?v=bPX8WuI4x5Y
UChGkX_7es25DpQRLGKRbgVg,14Kqi1HVvGE,From Hypocrisy to Cowardice... Lord Increase Our Faith.,2025-10-05T13:58:08Z,https://www.youtube.com/watch?v=14Kqi1HVvGE
UChGkX_7es25DpQRLGKRbgVg,yRxCnxlqSY0,Memorial of Saint Francis of Assisi,2025-10-04T13:12:53Z,https://www.youtube.com/watch?v=yRxCnxlqSY0
UChGkX_7es25DpQRLGKRbgVg,PrguVVYPcFc,"When God corrects us, he does so as a loving father.",2025-10-04T12:57:36Z,https://www.youtube.com/watch?v=PrguVVYPcFc
UChGkX_7es25DpQRLGKRbgVg,1D-9pN6ZGzk,—Have A Heart To Serve And Grace To Listen—,2025-10-03T12:55:04Z,https://www.youtube.com/watch?v=1D-9pN6ZGzk
UChGkX_7es25DpQRLGKRbgVg,yjdDJ4KSyC8,Friday of the Twenty-sixth Week in Ordinary Time,2025-10-03T12:40:01Z,https://www.youtube.com/watch?v=yjdDJ4KSyC8
UChGkX_7es25DpQRLGKRbgVg,MSUtLy1XEvQ,Invite The Holy Spirit Into Every Aspect Of Your Life,2025-10-02T12:36:48Z,https://www.youtube.com/watch?v=MSUtLy1XEvQ
UC6WyDiBpPkffwVwz1xOkgaQ,3P77MiGg7Z8,"27th Sunday in Ordinary Time | October 5, 2025",2025-10-06T05:11:53Z,https://www.youtube.com/watch?v=3P77MiGg7Z8
UC6WyDiBpPkffwVwz1xOkgaQ,qAQzd69tRkI,"Second Sunday of Lent | March 16, 2025",2025-03-17T05:17:49Z,https://www.youtube.com/watch?v=qAQzd69tRkI
UC6WyDiBpPkffwVwz1xOkgaQ,NFcaV6YujdQ,"The Holy Family of Jesus, Mary and Joseph | December 29, 2024",2024-12-30T06:15:47Z,https://www.youtube.com/watch?v=NFcaV6YujdQ
UC6WyDiBpPkffwVwz1xOkgaQ,4KUVtunIwao,"Simbang Gabi Day 2 | December 16, 2024",2024-12-17T03:05:29Z,https://www.youtube.com/watch?v=4KUVtunIwao
UC6WyDiBpPkffwVwz1xOkgaQ,pUfpM4ub_d8,Second Sunday Easter,2024-04-07T17:28:35Z,https://www.youtube.com/watch?v=pUfpM4ub_d8
UC6WyDiBpPkffwVwz1xOkgaQ,vJXmWryHWLE,Third Sunday in Ordinary Time,2024-01-21T18:08:36Z,https://www.youtube.com/watch?v=vJXmWryHWLE
UC6WyDiBpPkffwVwz1xOkgaQ,WzjLqT4gU0M,Simbang Gabi 2023: Novena Day 9,2023-12-24T03:24:31Z,https://www.youtube.com/watch?v=WzjLqT4gU0M
UC6WyDiBpPkffwVwz1xOkgaQ,cGHZAVX1V5U,Misunderstanding Suffering,2023-11-09T18:53:25Z,https://www.youtube.com/watch?v=cGHZAVX1V5U
UC6WyDiBpPkffwVwz1xOkgaQ,OEvZXPUr3RI,"19th Sunday in Ordinary Time | August 13th, 2023",2023-08-14T05:13:23Z,https://www.youtube.com/watch?v=OEvZXPUr3RI
UC6WyDiBpPkffwVwz1xOkgaQ,aCcWKM0u0wE,"3rd Sunday in Ordinary Time | January 22nd, 2023",2023-01-22T18:14:54Z,https://www.youtube.com/watch?v=aCcWKM0u0wE
UC6WyDiBpPkffwVwz1xOkgaQ,TQW7hjN5Sdo,&quot;The Ongoing Coming of Christ&quot; | Father Rafael Partida,2022-12-17T01:00:11Z,https://www.youtube.com/watch?v=TQW7hjN5Sdo
UC6WyDiBpPkffwVwz1xOkgaQ,Lchs6dolB-Q,"27th Sunday in Ordinary Time | October 2nd, 2022",2022-10-02T17:16:52Z,https://www.youtube.com/watch?v=Lchs6dolB-Q
UC6WyDiBpPkffwVwz1xOkgaQ,9KoU3tZlKeE,"LISTEN | Fr. Michael Fredericks - July 17th, 2022",2022-07-17T17:00:04Z,https://www.youtube.com/watch?v=9KoU3tZlKeE
UC6WyDiBpPkffwVwz1xOkgaQ,JzghImca3ic,"Feast of the Visitation of the Blessed Virgin Mary | May 31st, 2022",2022-05-31T15:00:13Z,https://www.youtube.com/watch?v=JzghImca3ic
UC6WyDiBpPkffwVwz1xOkgaQ,8nl4UlpOTzI,"5th Sunday of Easter | May 15th, 2022",2022-05-15T17:10:28Z,https://www.youtube.com/watch?v=8nl4UlpOTzI
UC6WyDiBpPkffwVwz1xOkgaQ,By3QIEO645s,"Fr. Michael Fredericks - May 9th, 2022",2022-05-09T15:30:02Z,https://www.youtube.com/watch?v=By3QIEO645s
UC6WyDiBpPkffwVwz1xOkgaQ,VqkNEVTaX80,"ALLOW GOD TO BE GOD | Fr. Michael Fredericks - January 30th, 2022",2022-01-30T19:11:19Z,https://www.youtube.com/watch?v=VqkNEVTaX80
UC6WyDiBpPkffwVwz1xOkgaQ,XRbSoQP90Xw,Simbang Gabi 2021:  Novena Day 7,2021-12-21T14:35:32Z,https://www.youtube.com/watch?v=XRbSoQP90Xw
UC6WyDiBpPkffwVwz1xOkgaQ,hgSo565dot4,"Memorial of St. Bishop Martin of Tours | November 11th, 2021",2021-11-11T16:00:13Z,https://www.youtube.com/watch?v=hgSo565dot4
UC6WyDiBpPkffwVwz1xOkgaQ,Miu0tzsEfp8,"Feast of St. Mary Magdalene | July 22nd, 2021",2021-07-22T15:00:13Z,https://www.youtube.com/watch?v=Miu0tzsEfp8
UC6WyDiBpPkffwVwz1xOkgaQ,UgtTykHMFac,"2nd Thursday of Easter | April 15th, 2021",2021-04-15T15:00:13Z,https://www.youtube.com/watch?v=UgtTykHMFac
UC6WyDiBpPkffwVwz1xOkgaQ,80Ldx8LZKI4,"2nd Day of Simbang Gabi | December 16th, 2020",2020-12-17T03:52:37Z,https://www.youtube.com/watch?v=80Ldx8LZKI4
UC3B6ihEAmqWIsQXE5tVob_w,AT4boDMpRX8,St Teresa&#39;s Catholic Church- Albany GA is live!,2025-09-15T03:02:36Z,https://www.youtube.com/watch?v=AT4boDMpRX8
UC3B6ihEAmqWIsQXE5tVob_w,lPjoeKp7NO8,St Teresa&#39;s Catholic Church- Albany GA is live!,2025-09-14T14:00:53Z,https://www.youtube.com/watch?v=lPjoeKp7NO8
UC3B6ihEAmqWIsQXE5tVob_w,Vqy0Wp0y27A,Catholic Bible Study: Commonly Misunderstood Catholic Beliefs. Session 7. the church,2025-02-07T03:50:03Z,https://www.youtube.com/watch?v=Vqy0Wp0y27A
UC3B6ihEAmqWIsQXE5tVob_w,EYbQ3Gjwqko,Catholic Bible Study: Commonly Misunderstood Catholic Beliefs. Session 6  Salvation.,2025-01-23T00:37:24Z,https://www.youtube.com/watch?v=EYbQ3Gjwqko
UC3B6ihEAmqWIsQXE5tVob_w,Xmc3YFrwEs8,Catholic Bible Study: Commonly Misunderstood Catholic Beliefs. Session 5. Church Authority.,2025-01-16T01:59:50Z,https://www.youtube.com/watch?v=Xmc3YFrwEs8
UC3B6ihEAmqWIsQXE5tVob_w,w0A0DYatQa0,Catholic Bible Study: Commonly Misunderstood Catholic Beliefs - Session 4. Sacraments,2025-01-09T23:18:02Z,https://www.youtube.com/watch?v=w0A0DYatQa0
UC3B6ihEAmqWIsQXE5tVob_w,gcHSJUknltE,Catholic Bible Study: Commonly Misunderstood Catholic Beliefs - Session 3. Mary.,2024-12-29T03:58:42Z,https://www.youtube.com/watch?v=gcHSJUknltE
UC3B6ihEAmqWIsQXE5tVob_w,v3jOeyrBpus,Catholic Bible Study: Commonly Misunderstood Catholic Beliefs - Session 2. Mary.  .,2024-12-17T03:59:01Z,https://www.youtube.com/watch?v=v3jOeyrBpus
UC3B6ihEAmqWIsQXE5tVob_w,ZQ0XGe7i_ec,Catholic Bible Study: Commonly Misunderstood Catholic Belief- Session 1. Praying to Saints,2024-11-29T00:48:21Z,https://www.youtube.com/watch?v=ZQ0XGe7i_ec
UC3B6ihEAmqWIsQXE5tVob_w,7B5b0ZPUGgE,Catholic Bible Study: Book of Daniel - Session 6,2024-11-11T22:58:52Z,https://www.youtube.com/watch?v=7B5b0ZPUGgE
UC3B6ihEAmqWIsQXE5tVob_w,HUtbR7D4jbU,Catholic Bible Study: Book of Daniel - Session 5,2024-11-03T01:28:16Z,https://www.youtube.com/watch?v=HUtbR7D4jbU
UC3B6ihEAmqWIsQXE5tVob_w,WzPMXwwk1xc,Catholic Bible Study: Book of Daniel - Session 4,2024-10-22T23:21:40Z,https://www.youtube.com/watch?v=WzPMXwwk1xc
UC3B6ihEAmqWIsQXE5tVob_w,O-3PEc9p00I,Catholic Bible Study: The Book of Daniel  Session- 3,2024-10-19T02:48:39Z,https://www.youtube.com/watch?v=O-3PEc9p00I
UC3B6ihEAmqWIsQXE5tVob_w,xfJP4pI65Hc,Catholic Bible Study: The Book of Daniel- Session 2,2024-10-17T11:59:38Z,https://www.youtube.com/watch?v=xfJP4pI65Hc
UC3B6ihEAmqWIsQXE5tVob_w,joL8hSdwG2M,Catholic Bible Study: Book of Daniel- Session 1,2024-09-29T04:06:30Z,https://www.youtube.com/watch?v=joL8hSdwG2M
UC3B6ihEAmqWIsQXE5tVob_w,O551ewdrlkE,Catholic Bible Study: Book of Danie- Introduction,2024-09-29T04:01:26Z,https://www.youtube.com/watch?v=O551ewdrlkE
UC3B6ihEAmqWIsQXE5tVob_w,8u1kNznZdwc,Catholic Bible Study: Letter of Paul to the Colossians - Session 4,2024-05-17T02:45:32Z,https://www.youtube.com/watch?v=8u1kNznZdwc
UC3B6ihEAmqWIsQXE5tVob_w,aVPFzsZ09Xs,Catholic Bible Study: Letter of Paul to the Colossians - Session 3,2024-05-09T03:08:48Z,https://www.youtube.com/watch?v=aVPFzsZ09Xs
UC3B6ihEAmqWIsQXE5tVob_w,zX2aa2iWN1U,Catholic Bible Study: Letter of Paul to the Colossians - Session 2,2024-05-05T03:08:58Z,https://www.youtube.com/watch?v=zX2aa2iWN1U
UC3B6ihEAmqWIsQXE5tVob_w,xs1x3S7d-eU,Catholic Bible Study: Letter of Paul to the Colossians - Session 1,2024-04-22T04:21:19Z,https://www.youtube.com/watch?v=xs1x3S7d-eU
UC3B6ihEAmqWIsQXE5tVob_w,pq1ftSZw_Mc,Catholic Bible Study: Letter of Paul to the Colossians - Introduction,2024-04-19T01:20:36Z,https://www.youtube.com/watch?v=pq1ftSZw_Mc
UC3B6ihEAmqWIsQXE5tVob_w,WmFFdcil_go,Catholic Bible Study: Letter of Paul to the Philippians - Session 3,2024-03-26T21:58:49Z,https://www.youtube.com/watch?v=WmFFdcil_go
UC3B6ihEAmqWIsQXE5tVob_w,Wz1Dtu-js04,Catholic bible Study Letter of Paul to the Philippians  Session 2,2024-03-11T02:24:56Z,https://www.youtube.com/watch?v=Wz1Dtu-js04
